date,mark,composite_q1,composite_q2,composite_q3,composite_q4,composite_q5,grp_quality_q1,grp_quality_q2,grp_quality_q3,grp_quality_q4,grp_quality_q5,grp_growth_q1,grp_growth_q2,grp_growth_q3,grp_growth_q4,grp_growth_q5,grp_value_q1,grp_value_q2,grp_value_q3,grp_value_q4,grp_value_q5,grp_momentum_q1,grp_momentum_q2,grp_momentum_q3,grp_momentum_q4,grp_momentum_q5,grp_risk_q1,grp_risk_q2,grp_risk_q3,grp_risk_q4,grp_risk_q5,loo_quality_q1,loo_quality_q2,loo_quality_q3,loo_quality_q4,loo_quality_q5,loo_growth_q1,loo_growth_q2,loo_growth_q3,loo_growth_q4,loo_growth_q5,loo_value_q1,loo_value_q2,loo_value_q3,loo_value_q4,loo_value_q5,loo_momentum_q1,loo_momentum_q2,loo_momentum_q3,loo_momentum_q4,loo_momentum_q5,loo_risk_q1,loo_risk_q2,loo_risk_q3,loo_risk_q4,loo_risk_q5
2022-02-22,close,1381167.4357091815,1099757.3413748513,1079373.2279832803,965360.0329996946,781725.001322213,1030326.1986296043,1132638.2574283013,1092736.1696155253,1002523.565216109,990441.4425565919,1405015.9718482348,1168172.2339362625,938373.5225066799,1013530.4805093369,811060.2518504699,1242528.2990690174,977558.914247246,1063480.6894750756,1013293.3157630726,933502.2534821695,1278899.504751152,1039784.1349682476,1082273.561071682,1034439.7736717634,829250.5449619257,879182.2971509102,1051685.8098977585,1196586.7833524353,1085994.892202316,1000992.0789922582,1307474.9595347813,1225953.210939992,1051697.9921291955,966881.8461905943,757764.2639385082,1160660.4908360846,1192499.150634184,1082841.9968605824,1017030.0886176571,812455.2376047528,1202011.3268792855,1243022.630375022,956801.0554459826,1013681.5498463615,837214.3355075117,1194664.523152504,1177356.183547347,1076034.7859109268,952457.214770613,874829.3906229088,1326423.6054786323,1204530.3365354817,1127362.3271230352,977527.65342765,709197.6231886204
2022-02-23,close,1406017.743011165,1116417.9515611827,1095590.0043255067,976571.4443328634,792280.7172003271,1042727.7900540824,1150104.9435269914,1111810.6580001442,1016054.3558373868,1005203.0471667183,1430064.8229016112,1186420.257484534,950318.9413435685,1026936.370867416,822304.8522803949,1271374.2130443028,994797.1610264527,1080290.9346606105,1022289.808786906,940974.946320055,1308328.4980626362,1059870.261508197,1095813.5320509188,1045238.8919249021,836061.9524757726,881391.1490464307,1062594.5694624733,1216943.7782966068,1107509.8856944407,1025361.462235252,1333659.8602691533,1243884.8137134265,1067522.9232434358,977860.3895471448,767044.8547259537,1180422.416939516,1213952.2933959432,1095792.0583064123,1030317.7785023365,823233.3810142329,1217100.702660355,1260122.6098714657,973094.7235232145,1029182.1807054707,849543.1190577339,1207768.4582287162,1198492.6863231834,1089322.096808215,967386.8557336982,889234.0239914367,1359751.256315007,1222969.771191426,1140691.9879442875,992003.6531370567,713780.8398707772
2022-02-24,close,1314085.0048705614,1042219.1212835056,1022948.7837299239,916937.1535867086,736004.6866868535,983457.5819502077,1077917.851904319,1034235.2020872278,943901.8899229912,934872.3417492934,1325022.8346971204,1111382.5319560766,885679.8818787663,965103.4588544047,768705.8316993776,1169871.5610247182,923078.0889421166,1006902.1488743448,963782.8137265164,890870.4947232297,1218548.2350766265,982039.7253218507,1022815.3736429686,980348.3789071104,786384.0106778239,843105.4799229277,1002969.810273389,1129705.022475131,1021313.9968019923,941343.9839795851,1241623.820259022,1159625.7593819993,996660.2683671502,918517.1236595982,716165.4364435647,1104781.4719096024,1134446.899513223,1027668.5842419732,964092.8844318257,762066.5936636056,1148601.1562402397,1186338.0320724747,904174.7376466916,957414.6922606407,785693.8053647099,1132226.2042985423,1122655.9032513846,1022727.517099339,899941.6744503641,823671.9471157318,1259597.8112235542,1133743.3677196242,1067654.7793780451,929615.4524819506,673345.6549112035
2022-02-25,close,1371549.985320522,1090512.1588024623,1065693.6621244806,953948.9599680961,770342.692166381,1021594.126777481,1123480.7052906665,1083887.9894740758,986449.6951833826,976756.3598993903,1389019.8446118613,1159648.486832141,925910.4429694327,1004988.9331925825,799702.5614622086,1232604.0779577594,964985.5224556805,1053230.6129205755,998531.4270879609,924773.2206108365,1268250.0108955172,1031860.4235551046,1073397.89690037,1021950.8788797332,814250.2309690687,865840.1982701542,1045456.0396595183,1182289.607840178,1076414.6103750453,988541.3509659464,1296950.2946012544,1214248.5589668446,1040437.7807935094,955496.763311679,746920.790542983,1151863.754849197,1184546.1619843137,1070262.7583814068,1004692.9439893696,799094.992044349,1193622.5805911664,1233461.6049473197,945990.5661876241,1002287.7736801548,822676.3512249031,1177316.8208400658,1171148.6265027763,1066729.2933288834,943960.4883518206,859853.6724352598,1321828.4517976942,1186654.99459369,1115913.7633370098,967991.9031228375,697836.7212644899
2022-02-28,close,1390995.4559154883,1102868.7585175545,1076632.6974965378,962747.3755209353,775334.9506339288,1032294.22523292,1133678.9042246423,1095176.8193232045,995460.9709131817,988938.3046204939,1406174.6062515667,1175992.862997992,933469.0115691434,1014377.2826157616,805741.1503862425,1252221.3889403201,976077.2272391272,1064119.3450520833,1004947.386266905,931701.1533620927,1286548.191717478,1043117.3074923056,1081574.0272494205,1033991.9014469355,819827.2492493253,872282.0886057307,1055565.7062825642,1194651.0524396575,1087560.4389844432,1002226.8833630253,1316333.134860431,1228604.9102275704,1052111.9577552027,962525.8751723322,751536.1651694655,1165860.789192629,1199179.0057955133,1079994.6507762033,1015194.8409525871,805057.8297669145,1208916.6530381334,1243869.0284167936,957811.5424290041,1012237.7103916464,829102.2504241132,1192439.3999861293,1181149.7470614216,1079205.4324574226,953381.4202102736,867098.034199509,1341548.675126511,1201998.40358207,1126408.4740083767,976598.8376067101,701657.073992447
2022-03-02,close,1398005.878147774,1106580.5680881592,1078217.873511288,962560.874667469,774479.2498571149,1028890.409836544,1140080.400250507,1096577.4704231303,998503.0733128923,990998.9372651423,1415115.2766983407,1180521.5616844893,935169.609248564,1014415.5953782587,802927.9825113266,1265144.483361534,978081.3874412171,1066271.8173971262,1000276.7182945327,930717.6223347201,1294719.1018616713,1047994.0239362359,1080203.928102638,1034985.565639135,818156.2501384694,867851.9130507896,1056562.5932356275,1194509.6960579557,1092845.7968554958,1010732.7876497902,1323143.0053501923,1234931.9130688254,1051757.0614934345,964457.5305686651,748967.6174752517,1169528.4952453703,1201706.564991529,1081801.4791470729,1016250.4163471228,805597.7361628807,1214125.0269133092,1242944.5376611485,958858.2772784752,1015664.6066064901,829585.7538246947,1198494.4162422568,1179261.9509348602,1080845.713293866,954560.5812540042,869211.6710294699,1352656.6280534863,1207416.8093618478,1128468.4611861585,974926.814092979,698682.3654569974
2022-03-03,close,1414571.6453210711,1112416.9508647472,1080436.663536895,965342.1753057594,777919.95506481,1033157.2686226495,1146216.9559099688,1102446.185648649,1004857.6630666754,996371.5457167858,1430518.7525895825,1188580.9260106403,939723.6859188039,1016927.0463608403,804079.6637798996,1274289.553846492,985930.2104552302,1070790.4355663294,1006166.0463633976,931977.0840689974,1313436.1591546575,1057349.5833386465,1081394.4000212448,1036305.8871959758,818867.011775172,864963.9267496498,1059415.9202012296,1202983.572700799,1102302.680390781,1022710.0396369565,1337617.1273962974,1243643.157412475,1055624.9934973565,966414.4320966131,751075.2813157126,1181403.3100101969,1207451.6466125492,1083500.510862137,1019713.4018859309,811021.7527390209,1224065.284792324,1249550.3929644679,963144.0618663572,1020868.7558164323,832418.587889234,1209726.022405628,1181685.7493712872,1081561.8209731695,959730.6001209809,877256.2710585174,1369328.9925662535,1220560.302768186,1130581.3863440324,977631.857595147,697766.9036650187
2022-03-04,close,1395370.1658732428,1094727.4493830523,1063455.3310182034,951161.1531308499,766634.7159862138,1017669.2921133976,1128163.1864853378,1087461.5172841202,990023.7516340689,981153.3693907075,1406822.8729848561,1169667.7150070858,927781.6302171613,1002337.9768697526,792199.8993723935,1254886.6849269464,971874.0972363217,1056754.998971198,991504.8361870034,915967.482176722,1296167.586277636,1039388.5659804933,1065441.8894458918,1021313.9073302672,806571.9203146542,850621.8942834429,1044214.2558889082,1183898.6009130557,1087773.5111679337,1008022.4811765605,1317434.9708874335,1226246.722465949,1039830.2240148704,950846.616460724,740391.9301036933,1165544.4487189853,1186893.231635338,1067502.3419540059,1005780.632779707,798443.5227834191,1204971.139224601,1231781.1479264167,948991.0591662144,1003255.9871611918,821976.7361158809,1191967.9041273887,1163206.6223950845,1066111.7420705203,944849.2817889799,864746.5615236318,1347697.8922294565,1204557.1898552892,1113835.9816236296,963023.0892157644,686792.2399296226
2022-03-07,close,1363634.49898621,1070765.2281103742,1038577.3919871522,929291.389859497,744669.8628474046,997202.8641151427,1103610.122259666,1060464.8416039876,962581.5881425317,956392.3382838916,1373563.4352077518,1147131.6547657866,904349.669212138,978202.6867974107,770467.4803825357,1226741.747117398,948790.3495134519,1030213.7996867921,967514.4917532487,893939.7969059199,1259012.0606188097,1014239.2356359175,1040810.3689820827,999935.1608651539,788357.3763783998,835122.4007347762,1021883.450513185,1152855.210015377,1058495.4272912499,980918.1263750902,1287138.445345532,1196491.7226678696,1018889.739688085,928623.1647112088,719035.4195801854,1141829.9456473843,1160157.9850087017,1041682.6282907652,979110.1587526916,777621.5276499416,1182609.220268221,1199855.281417574,926302.5944729694,980473.8958884819,798398.4843799953,1172830.8948804107,1134070.5170928128,1040261.5081367,920824.0378400702,839647.2364188953,1311718.182940287,1176134.5420096607,1091714.5742600367,942078.7192913593,667778.2641461368
2022-03-08,close,1385796.3336587457,1088619.5496483422,1056512.3341788696,941837.2163286967,756256.0762167139,1011891.6470598963,1121517.392683686,1076637.6755760722,979107.476103087,971637.7652155855,1398235.7712068483,1164814.8768862723,921551.2853106472,989478.4744280681,782261.9381107527,1249278.2514931324,962030.7104401529,1046078.0480444869,983438.44660519,907422.294110875,1283073.5910470884,1034215.467418429,1055968.746601515,1014301.1432790011,797378.7247418299,843229.9219015398,1035668.852833701,1172331.809957143,1079450.0040609278,1000119.8312922991,1309218.3132442336,1216236.1178837623,1036638.9275788417,940094.5322118239,730391.3037659441,1158827.7044758296,1179049.761177366,1059730.1200661352,993619.3699604464,790036.0694221247,1200968.2180897912,1217750.955195967,942304.4133804606,996070.3811269316,810908.1953309012,1189527.6710455557,1150709.8078658467,1058335.3309621075,934596.2761895919,854858.8994903048,1338244.882841207,1195035.6642992427,1107541.3525219113,956413.6817662227,676586.0325553094
2022-03-09,close,1415210.5517936691,1114641.6096999268,1082779.656108133,963987.5968254287,774031.9597177609,1032548.7145242679,1149828.7942210354,1101302.9269592385,1004099.2983542832,993905.854712178,1431381.4128011134,1191199.8108710158,944637.026952932,1011755.4416289747,800278.6138629157,1278551.909068565,987042.2944923581,1069549.8310543264,1007340.8287589723,926334.714456372,1324339.8186446966,1058954.7444461638,1081065.4136147965,1033884.8838396771,811466.014976464,854646.4746022127,1056616.0175028949,1200993.8358335774,1107565.9152386636,1033052.2659206736,1339461.0661501256,1245043.3629879067,1062265.221234466,961532.6034324192,746913.8304891363,1182213.31905951,1208862.5186510368,1082414.5405248534,1019338.8358339148,809240.6500094553,1226694.512510448,1243625.3697414957,965890.3177786996,1020250.6656428669,831278.1603726471,1207749.8250866393,1178064.1042363958,1083015.2573237158,960689.2761333281,877891.4656870302,1375044.9713831367,1224972.1762930534,1133399.5078549862,978510.0411418768,688600.1557325495
2022-03-10,close,1431210.7169137003,1130456.2208723798,1099307.4125968425,976902.974955626,784518.0511850241,1046492.1576410524,1162323.004943067,1115962.1698229173,1020499.0496082811,1007542.4974423177,1456807.922944003,1201540.710013819,956770.793869927,1029008.2879350442,809339.1873207539,1294007.9554385205,998876.5869841777,1083910.1037562005,1019957.9960257395,942629.53526173,1348140.0784542318,1072528.6789821894,1093587.9237536956,1045640.6850908486,822714.5526660873,865437.1047048082,1068853.7371924426,1217761.3112859551,1123104.079174696,1049040.8449748496,1357116.4290305453,1258970.4369041738,1079086.6055099736,974545.672975637,757339.0057492622,1195276.3785767101,1223126.2070476501,1097564.4958477435,1035797.748676474,821178.6247208747,1242429.0956747301,1260440.316678824,983057.3680332036,1032179.1490681387,841083.9389684637,1218157.2012026801,1195310.1114983077,1097724.101398948,976317.9957208185,890762.726639175,1393708.3804651517,1243978.5577990382,1147151.82841036,988283.3463634448,699959.3939538924
2022-03-11,close,1455218.645090801,1144257.5823494047,1110351.945868564,984668.9195033669,789427.5289559116,1054762.125611001,1173206.710739423,1126639.7622099125,1036011.3260520793,1019212.0653839076,1482117.5547535182,1215823.2368715294,967188.059999621,1035410.7965714436,814883.8619614785,1319850.3414726644,1010338.9084333756,1092800.2503958067,1028254.7241541808,947971.9810132526,1369440.8633359438,1089370.8949931962,1100939.8006838388,1056509.0642358426,826458.3172083278,868638.39901239,1079210.4963235364,1230066.7255344414,1142023.0316158717,1062830.2849649326,1385100.2638600955,1270901.3098966395,1091467.423397151,981352.1048406998,760832.5447864112,1209540.983714405,1240850.2336396095,1110396.2476119075,1044224.2160116255,827036.8261784584,1258608.7506568425,1273487.560250188,996013.1173495537,1041728.1723098856,847397.6828249306,1236700.2984258689,1204984.2393289222,1110127.788384402,984885.9734311936,899698.2382834497,1420400.3853457188,1262297.274412521,1158236.262043083,993611.2320498321,702880.9464654073
2022-03-14,close,1472220.6964103924,1152709.7790151672,1114301.218741011,984385.9835854155,784471.0178174103,1059603.9712591015,1176881.799670369,1130815.5426119636,1038599.5285793737,1021956.9219327362,1498038.476874827,1225952.5838557119,968903.6382459812,1035740.7224226184,810750.6077650859,1327764.8787291958,1015822.7448833567,1094485.1641361807,1030666.8186162567,949194.266723569,1386432.1694199026,1096235.7787285645,1101759.3860384286,1058412.450029762,822185.8728005415,867431.402097039,1085024.3922377473,1231142.4617073536,1149167.5319841458,1068622.1004254613,1400892.839458172,1280969.123293621,1095707.5701348095,981062.0407549681,755598.0674172579,1221470.6587546377,1244741.5938984903,1117504.2206413792,1044781.8257331515,824070.9248355948,1273876.2963592396,1279651.351075269,1000703.1219877976,1040232.8800495913,843826.9948056045,1246068.9223409651,1212134.1181446624,1112900.8486058642,987835.1328761718,897421.8335965876,1441803.1112007762,1270573.9236901815,1159469.7507192558,992664.7512143204,698821.0667183158
2022-03-15,close,1459220.222890904,1139313.9016793212,1103800.601499589,978372.9724522278,776432.7946034435,1053297.219661601,1162536.4453391682,1122745.4453054457,1027448.8448670851,1011475.646512154,1477042.8285659638,1218439.5789656553,960256.3597178443,1025116.0023049321,805298.1181680672,1310967.5722726977,1003547.6455893874,1087341.1753567122,1021900.7461550661,943118.9800852498,1369304.7651380892,1082679.3924137237,1095085.4505007141,1049335.2551022775,816783.7513952258,864858.7347520258,1076518.9287900147,1218935.6077703454,1136554.9529281764,1053211.425622034,1383023.9717189486,1270773.5178289826,1087145.419407776,971770.7631485108,749479.215902092,1209598.0226584685,1234003.7527565549,1107181.8344100288,1038309.5079305838,813751.5464539244,1262283.652614406,1269218.1850851013,990632.0455645022,1033055.0622207677,833620.780403251,1233547.1189708295,1206012.806727738,1104137.461669817,976182.917859473,887093.8965660589,1424140.8919546104,1255980.0966995598,1149976.6822422121,985533.0204400842,694043.7158573754
2022-03-16,close,1479638.0236110343,1156753.3713694797,1122785.6837299683,993311.1335490473,785149.4194910652,1069959.2497588655,1180794.0199306533,1137415.790494384,1043332.4177071316,1024672.6560932768,1501376.5066408296,1234036.7367232563,976230.2254521669,1038821.2056785497,816394.3734577674,1334661.2133026966,1019095.4193233204,1102640.3277190325,1034493.6096154524,955444.8652830541,1386373.788407895,1097163.0162716,1112132.054124964,1069245.2806492439,827192.6226083678,876969.2170495776,1093273.2983672144,1236747.3130618164,1152652.7819399512,1068758.2733225978,1405642.47815717,1289299.3274359978,1103385.2170458892,985944.3137749609,758864.6015743226,1226091.0789190084,1252580.295777471,1126517.6949304412,1053402.2723630443,823793.1324489631,1279191.4320951877,1289148.2454908707,1004946.7409341726,1049951.3122840412,844645.4102559855,1255735.8976270712,1221080.7995110354,1119389.0649909591,991711.492871784,898452.1252695966,1444514.4036219101,1274620.8011187466,1171411.6026869174,999442.5221674943,701715.5958859425
2022-03-17,close,1500972.6728774735,1165722.7319361356,1130155.0159313343,1005352.4065041755,794529.8314899903,1081012.4573671103,1193891.2887900178,1149049.3468291431,1055800.8724248563,1034129.7097720266,1518751.0910459561,1245539.822660933,987142.2365937013,1049696.0593319421,824782.3101070485,1345099.2097085658,1030996.4892713669,1115527.8734763423,1045078.5367148983,966395.2790926683,1402006.2483142035,1109814.019378297,1128163.7276310753,1077171.8627589182,833918.984996498,886179.5993176821,1102053.8101912881,1250229.959018874,1163353.6316983786,1083895.6903782515,1421871.0036734117,1300970.5994893154,1113304.4951436257,997808.2488723588,767415.6616273018,1238790.8416230527,1268561.6971973262,1135850.2273998754,1063943.9401498027,833237.1302376541,1297429.04414584,1301958.010883966,1013358.9032230012,1057076.800838824,855986.5714949301,1268446.6459246164,1233314.5025945008,1131919.105313997,1000299.3630236142,910052.774141559,1463574.2636010759,1285765.5222151221,1182673.0434136395,1010502.5485232043,708848.6940654106
2022-03-21,close,1511582.0036460876,1172110.860391097,1127853.2710242139,1008451.1046610959,791750.6794140203,1080303.6079155884,1198648.4836210336,1151871.6210263185,1059881.8874822326,1035090.2685050035,1527578.9680001258,1252836.8353119746,991457.3546085496,1046580.2614552156,822329.214929819,1356314.4700372654,1034718.5629551712,1116101.8565886861,1047733.5809049447,962048.5478554685,1405772.6673249744,1117311.6960751317,1130674.813874881,1078105.321117341,832058.1754369652,881984.7626449646,1104318.1481015417,1259724.5897134582,1166546.2353038948,1086912.8255011959,1433304.5137990077,1306934.69827805,1114274.2726179457,998425.0514557387,764307.4974822822,1246100.4208042084,1273919.1467003068,1133571.9648680142,1067426.2582030848,832411.4361992666,1301555.1467617562,1306315.544368173,1015265.4431471019,1055754.020794485,858848.0219092176,1274499.7353009789,1234488.2040463814,1136262.3437071724,1002857.8374968115,908450.3580671265,1472725.6740520713,1298365.3652831148,1182318.3999166263,1006367.6652678421,707694.5336758232
2022-03-22,close,1524402.3141116223,1179673.5776851291,1130271.4266850129,1009490.8389070592,793452.1241845159,1082449.9111490073,1204643.2467624634,1155698.6145945692,1066656.127354441,1039150.8185750439,1546695.3925562436,1258578.099473804,993712.4794499811,1046633.61044733,822841.4688222149,1364468.5374277602,1037189.6140790923,1119862.9416076965,1057153.1687147631,961937.0418707599,1415203.7368292336,1125629.6699121245,1134590.0585933656,1083752.0410445442,829798.955656172,881318.7693625181,1107653.2360929411,1265376.6596379708,1171600.0305189472,1097160.7923534457,1445177.5763867765,1316266.0824208572,1118676.783368706,997830.4761220245,765372.7703133635,1253828.075411077,1275527.6354553543,1136945.7109505301,1073409.48488917,836214.5316566052,1310371.2149364923,1313870.5538615198,1020078.2435600247,1054886.172911298,862175.3885996662,1283576.7974004822,1236160.3798600389,1139049.5750075525,1008481.0367605685,912078.9029476342,1484346.3347452024,1309427.359459595,1187694.6480773883,1006748.4569494384,706744.5306990988
2022-03-23,close,1524386.2122478785,1179157.897641441,1128767.7402619703,1007564.9938802542,791577.7853863498,1083209.3368704368,1200166.1465406476,1157822.7320805155,1064715.9271726545,1036084.9948734357,1549456.791343973,1256302.2612005621,993291.262026382,1044726.4997916776,819633.5931606668,1364714.7715535362,1034036.6088655704,1115479.2253101761,1058467.592387238,961570.2370938256,1414337.5189164595,1124359.7859724504,1132061.136017392,1082606.8197176717,829050.2504361639,880868.36462687,1103547.1055566529,1262292.7677409668,1174377.2257758754,1095398.0000665947,1445254.6341163516,1313649.5741513413,1118475.590870262,995616.8907856988,764091.7482616849,1253954.4236938562,1272751.5069423015,1133736.5610673928,1074238.63726798,834691.7642410229,1313077.2457083731,1311736.512743867,1016715.9359886945,1053455.7905418766,860555.2015833661,1284414.8722616734,1236155.948915595,1134744.806239231,1005943.4791420142,911852.0248209656,1483290.7466186988,1309962.824993806,1185947.1552160126,1003413.858313148,706080.5664936148
2022-03-24,close,1527779.0764414235,1177639.3366278082,1127306.460942072,1008629.7135626198,790555.4151934267,1085548.0903288776,1202129.192080226,1154527.185331509,1066752.3189554508,1032615.36640763,1551558.267228866,1259350.0657837067,991328.7778944251,1043784.9918941961,818362.1740478337,1363197.425451695,1034125.7804048524,1114048.5892802696,1061340.199883357,960828.4120499913,1415301.0255235157,1124633.6081428614,1129681.9075603832,1083238.9762694922,829152.4952383015,880637.0647893929,1101798.6025498188,1263997.1491064685,1171284.394190901,1098360.456718217,1445680.9259275878,1311426.6074739748,1119554.4645525478,998007.2899080446,762221.4980629616,1256183.405617553,1269430.6530458028,1132630.4932516585,1077499.8357255957,833240.5317237532,1317531.1100895696,1309174.86821854,1014690.0231788598,1053522.2288439907,860473.7657067656,1287143.2324353664,1236248.2265952,1132716.6547963463,1003670.169091189,913142.8485928209,1484668.343105702,1311994.9065852643,1184593.3778887545,1001677.113439813,705954.5868785327
2022-03-25,close,1514246.700843459,1169222.864681953,1121834.4074534185,1003164.5714774012,783904.433334064,1079478.3297098048,1193632.0459621085,1144456.6422248916,1058466.2141584891,1026856.2136629086,1542561.0234979177,1251063.2421186708,984407.67541891,1035088.3143319244,812496.624668138,1351387.925896366,1026577.6844314298,1105765.982614181,1057089.4712317495,953844.8510027158,1403311.7202216703,1118930.0769260388,1120109.234498591,1078331.749631051,822284.4287908737,875535.3591524718,1095135.6102230458,1254427.2686339018,1159459.3277969414,1092659.2056084108,1435806.4282179475,1297602.642212472,1114301.310487811,993620.2793870348,755926.7282699359,1244806.4571284044,1261844.525006165,1126241.5377085744,1069740.7433532872,827565.3263162135,1306052.3656778631,1303632.8377470477,1007441.7531587688,1048432.8322204389,852034.7004309517,1279283.302343143,1227681.4349300608,1122858.1788809686,996329.3027617857,907971.8122703308,1470806.5109963617,1305527.4635819928,1177135.308159131,995407.295777048,700366.334912624
2022-03-28,close,1507315.1366030837,1160875.1085667082,1106705.3078979875,992855.1010819382,770699.0310560634,1073472.6714873028,1181965.1772104646,1131061.7466319953,1048855.7995085488,1010776.679238527,1539837.087722075,1239713.4583596908,973089.4029766469,1021366.504684107,798766.8173708346,1333512.1927003847,1015984.3487888599,1091531.9382925625,1045254.2810657086,950109.7088606623,1385499.5569233468,1108993.4910098782,1110520.9373599018,1069542.0329444888,811219.7467356904,869774.5817253324,1085954.9241856392,1244573.545467967,1142949.8946100639,1076854.5611617207,1428384.7863770071,1284255.3380515974,1103637.1277483483,980502.7054728427,745436.4231253354,1235324.1322622627,1250951.5469317809,1115613.7007090424,1053534.157343892,818552.2130357333,1301890.675780997,1294732.2322282519,1000193.9265406098,1031498.1200664428,835670.8728865007,1277272.9273743343,1215004.0641667685,1109147.0591615492,982485.9456617283,895235.7332065314,1458427.7180961047,1295139.0412430721,1162290.1052383082,986500.9221997994,690565.1034316069
2022-03-29,close,1514294.051218935,1163345.4026624204,1109754.2956759774,992123.7067125422,766367.8914790094,1077441.52808909,1183836.4767887446,1132391.2972230432,1050785.3592251672,1006014.2513637041,1545169.6420822428,1246494.3207150933,972122.9387878914,1018535.4470848936,797207.049412963,1332291.0300282396,1013820.8750695207,1091424.7361775665,1048431.5254728418,953821.4682652915,1378564.2626242002,1109560.188102912,1113749.4436201362,1077775.6330005913,809288.9799035633,873539.5258168904,1091442.2980820185,1248000.3663734405,1145817.1712480716,1065212.9496555855,1432993.3051126432,1285264.900520839,1106789.250447521,981492.9198444298,742049.7266945222,1237865.381824904,1254655.2032803588,1120651.9877438976,1048734.4827667843,817416.3149037034,1309008.4368792512,1301084.3800112517,1001010.7314520172,1031973.6580780364,828376.0512737333,1285455.2771486188,1221790.34464058,1110024.328208594,977211.0942070663,891592.1779423427,1455615.223037454,1296991.2032861125,1168559.5493046758,987613.2760024269,688953.51459614
2022-03-30,close,1521924.8424783999,1170763.5059827801,1123872.6745336899,999665.521044777,774661.3667883084,1089451.658009891,1188715.1846282897,1144270.9059492515,1060397.218645017,1013232.6653220222,1557142.7896566493,1256454.082311386,981815.6689949472,1027631.5700317201,803207.1826135103,1336659.8628408166,1023339.7178943417,1100103.2126182949,1060999.963253611,963029.3975109737,1396517.730305665,1118130.7681726166,1121762.2530179718,1083062.2939217475,816811.4662066232,878616.704288832,1100042.0734066402,1257792.9162757483,1152997.5776149933,1080504.5584623134,1439300.933724503,1298634.3288604824,1115939.830696904,990776.3774851427,749403.0879815463,1245527.0588661677,1259617.3612146326,1129735.0390742894,1064163.7507308105,825095.6945177474,1317176.742012685,1312563.0326372297,1009042.4870712277,1042767.7856295672,835674.838472759,1285735.309645655,1234653.3295806423,1122030.5080563382,988180.7526479427,900354.9291712558,1466916.6929883684,1307877.7117837965,1177707.665557416,997680.1581873705,694473.0769393183
2022-03-31,close,1524587.8114293518,1173743.227335416,1124977.9154945104,1001034.0406339724,772425.8695638191,1091301.9698146842,1191594.762476437,1147119.179873302,1059783.3033779468,1011123.2098894714,1557881.3439014659,1260455.8897232467,983225.6281704177,1026979.0552666878,802751.0705702404,1335192.256661656,1021846.660045622,1103962.6957066914,1062236.7721031676,964937.3841400341,1397328.1690974757,1122011.5843404834,1120579.212138821,1086588.589363272,814788.7930152081,880634.2149083026,1099438.563937398,1259284.4488584804,1156863.073748314,1078142.5748166582,1441541.9524002487,1301492.7290593924,1116691.0929083198,991752.0505509077,748254.134968734,1248935.1204134058,1260061.213050931,1130874.1516291697,1066594.8018600713,823039.5370493712,1322895.9152856353,1315216.3294113216,1009727.2017605485,1041644.7936937527,833682.1343871691,1285611.782067512,1238677.685901579,1127097.3195044333,985411.7252448656,899541.1417638956,1468930.4055104018,1309411.215256385,1180522.4508606598,999623.8922070402,692350.328959984
2022-04-01,close,1560607.3466642788,1201241.1126748612,1153204.4502308539,1029010.8134313069,801365.7338743951,1111935.140807373,1221998.3357554378,1178753.1893394778,1093161.8132889098,1045033.6450942149,1597124.1586067083,1287998.3317917343,1008319.9026483948,1055268.4733242441,832764.3480564713,1386939.9246480493,1055003.5773182386,1133489.2698157125,1086796.356709655,979885.9651466041,1434288.4453098536,1153762.7580069834,1149113.053740538,1112526.9647233374,841577.0205085813,895248.5023001594,1123046.8438455053,1298392.163077371,1192622.0157652455,1117398.1518622944,1482001.7892248612,1330225.6003269171,1144626.119363022,1018418.281500704,774508.6988644555,1278975.7492490595,1293921.3447708867,1160912.9160615506,1092759.1354335165,851863.406913241,1341955.8754589348,1343281.3560840422,1037865.1075514671,1076616.0956582413,868265.1398390686,1316409.2520204422,1269119.7041982915,1151982.8881187928,1016450.3798716249,931068.482436736,1509479.8982878113,1347895.4762632772,1210152.7566477254,1023242.0125365555,713767.1290651037
2022-04-04,close,1590446.9348227652,1221944.1414949403,1176052.8291300435,1050870.9084087827,823364.462883652,1131357.0225587543,1248281.511011516,1203178.8735309648,1115523.655743574,1070465.593340494,1625018.1904495659,1312228.7713292253,1029087.8365067123,1079979.573813623,853238.0248866471,1422393.347127346,1084543.611212645,1154895.4849612867,1102370.3660731597,996949.9581157097,1464395.4915432408,1174900.4588003987,1173771.6421862803,1134645.3915449237,861732.2624025512,909010.6721295704,1142818.4420732802,1322922.4753680704,1224411.4012500898,1146070.1081540082,1511481.3414634003,1352732.3702556782,1168297.9273737099,1039763.3718012308,794862.5187902936,1301873.5400697405,1323106.1888824222,1181640.739492106,1115332.4920736745,873703.0660160914,1360597.351497866,1367305.1844693893,1057347.3614373237,1103125.0755716162,894452.8050270475,1343278.5438398605,1291876.318443473,1171783.9546441105,1038945.7482478506,956137.5597345845,1540513.3677286645,1375244.7992993696,1233883.9885380294,1044511.3689176054,730383.6693201785
